propertyID,address,propertyType,priceAUD,priceUSD,publishedDate,lastUpdateDate,buildingSize,bedrooms,bathrooms,parkingSpaces,features,agentName,agency,agentPhone,agentEmail,description
110103484648,"[""109 Rainfall Lane"", "" Carencro"", "" LA 70520""]",House,"AUD $2,767","USD $1,805",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,607.03 m2,3 bedroom(s),2 bathroom(s),,,Kay Samuel,Keller Williams Realty Red Stick Partners,+1 225-768-1800,,"Perfectly located just minutes from I-49, Jaxon Sound blends convenience, comfort, and modern living into one desirable community. The entrance is ideally situated just east of the intersection of Sonnier Rd and Calvin Abadie Ln.  Enjoy the ease of nearby grocery shopping at Super 1 Foods and Walmart, and explore a variety of local dining favorites including La Pizzeria, Fat Pat’s Bar & Grill, Tokyo Japan Sushi & Hibachi, and the world-renowned Prejean’s Seafood Restaurant—all just a short drive away.  Inside each home, you’ll find upscale finishes like granite countertops, stainless steel appliances, and luxury vinyl plank flooring throughout. Step out back to your covered patio and fully fenced yard—perfect for relaxing evenings or weekend get-togethers.  Even better, Jaxon Sound is pet-friendly with no breed or size restrictions, so all your furry companions are welcome.  Homes in this community are in high demand— contact me for more information!  Please Note: The advertised rent amount covers the base rent only. Additional monthly charges include a $29.99 Smart Home Fee and a $9.99 Utility Management Fee. Other charges, such as pet rent, may apply depending on your specific needs."
110103484643,"[""2281 RAMBLING"", "" Lithonia"", "" GA 30058""]",House,"AUD $2,682","USD $1,750",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,607.03 m2,3 bedroom(s),2 bathroom(s),,"[""Fire Place""]",Tara Whitehead,HomeSmart,+1 404-876-4901,,"? Welcome Home to Lithonia Living  Step inside this beautifully renovated 3-bedroom, 2-bath ranch-style home - thoughtfully designed for easy, comfortable living, all on one convenient level.  From the moment you walk through the door, you'll notice the modern upgrades that make this home stand out:  New stainless steel appliances for effortless cooking and cleanup  Waterproof luxury vinyl plank flooring that's stylish and easy to maintain  Crisp 2-inch faux wood blinds that offer both privacy and energy efficiency  ?? Prime Location: Just minutes from I-20 for quick commutes, The Mall at Stonecrest for shopping and dining, and Conyers for even more options. Access to public transit makes commuting easier, while nearby Arabia Mountain National Heritage Area offers scenic trails and outdoor recreation right at your doorstep.  ?? Property Highlights:  3 bedrooms / 2 full baths  Modern kitchen and appliances  Spacious open-concept living  Updated flooring and fixtures  Outdoor space for relaxing or entertaining  Convenient to shops, schools, and parks  This beautifully updated home offers comfort, style, and convenience - perfect for anyone looking to settle into a well-cared-for rental property in a great neighborhood.  ?? Call or text Tara Whitehead today to schedule your private showing. Homes like this don't stay on the rental market for long!"
110103484639,"[""5405 Autumn Drive"", "" Wilmington"", "" NC 28409""]",House,"AUD $2,606","USD $1,700",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,"1,821.09 m2",2 bedroom(s),1 bathroom(s),,"[""Patio"", ""Porch""]",Blair Fisher,Compass Carolinas LLC,+1 252-241-2884,,"Step into coastal comfort with this inviting 2-bedroom, 1-bathroom fully furnished home in the heart of Wilmington. The bathroom has been beautifully renovated, blending modern updates with classic charm. A fully fenced yard offers a private outdoor space to relax or entertain. Centrally located, you'll be just minutes from UNCW, Long Leaf Park, local restaurants and shops, and less than a 15-minute drive to Wrightsville Beach, Mayfaire, and Downtown Wilmington. This home is offered fully furnished and there is an additional monthly fee for WiFi and water, making it move-in ready and hassle-free. Lease terms of 6-12 months are available."
110103484638,"[""1045 Riverview Drive"", "" Hanahan"", "" SC 29410""]",Other,"AUD $3,679","USD $2,400",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,150.50 m2,3 bedroom(s),2 bathroom(s),,"[""Deck"", ""Patio"", ""Porch""]",Jennifer Crider,BHHS Carolina Sun Real Estate,+1 843-388-8118,,"Now available. This charming 3 bedroom/2 bath ranch-style home nestled on a spacious lot overlooking a serene pond, situated in a peaceful, well-established neighborhood. Upon entering, you'll be welcomed by the warmth of hardwood floors and an airy open layout. Step outside onto the deck and explore the large backyard and side yard, complete with a pond view, perfect for hosting gatherings, grilling, or simply unwinding. This house offers easy access to I26 and 526 and is in close proximity to shopping centers, restaurants, and schools."
110103484636,"[""501 W Ogden Avenue"", "" Hinsdale"", "" IL 60521""]",Other,AUD $61,USD $40,Published on: 13 Nov 2025,Last updated on: 13 Nov 2025,"3,480.30 m2",,,,,Catherine Kosinski,RE/MAX Enterprises,+1 630-964-3000,,"Professional Office Suite with Prime Ogden Avenue Exposure!  Perfectly located along Ogden Avenue, this professional office suite offers excellent visibility and easy access from the road with ample parking. Large Windows provide an abundance of natural light!  Ideal for the entrepreneur, small business, or executive office user seeking a polished and convenient workspace.  Individual 100 sq. ft. office suite available inside a professional office condo. Features include a private restroom, lunchroom, employee kitchen, and shared public restrooms for convenience.  Enjoy a professional environment with strong curb appeal and prime exposure-perfect for growing your business in the heart of Hinsdale.  Highlights include   shared kitchen and break area, easy street access and abundant parking.  All utilities included with the exception of Wi-Fi/Internet and phone/landline.   Ideal for solo professionals, consultants, and small business owners.  Interior Office Space #4 is located in Unit 7 on second floor.  Building is a brick 2 story walkup.  Ready for immediate occupancy!"
110103484630,"[""13713 SW 149th Cir Ln"", "" Miami"", "" FL 33186""]",Other,"AUD $4,292","USD $2,800",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,68.56 m2,2 bedroom(s),1 bathroom(s),,"[""Patio"", ""Porch""]",Kendra Campbell Borja,EXP Realty LLC,+1 703-945-3172,,"Welcome to this beautifully renovated 2 bed / 1 bath home in desirable Country Walk. Features include elegant black tile accents, modern cabinetry, updated appliances, custom backsplash and new flooring throughout. The bathroom is fully updated with contemporary tile and polished gold hardware. Enjoy plenty of storage with generous closet space plus an exterior shed for outdoor gear. Entertain friends from your private patio. Country Walk delivers exceptional value with top schools, resort-style amenities and quick access to Turnpike, US-1, and local shopping. Community includes clubhouse, pools, playground, tennis courts, green areas, lakes and walking trails. Association approval required; process may take 2–3 weeks. 3 months proof of income and credit check required. Available Dec 1."
110103484619,"[""843 Lake Boulevard unit: 205"", "" Lindenhurst"", "" NY 11757""]",Apartment,"AUD $5,212","USD $3,400",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,464.58 m2,2 bedroom(s),2 bathroom(s),,,Jacqueline Cardarelli,Eric G Ramsay Jr Assoc LLC,+1 631-894-6477,,Spectacular two bed two bath apartments apartments. First floor units have wood floors throughout with two full bathrooms. Washer and dryer are in each unit. Quartz counter tops and stainless appliances. Common areas have unique features such as a bridge and beautiful street lighting throughout the complex as well as brand new landscaping. Brand new with upgraded finishes throughout the unit.
110103484615,"[""200 Pacific Coast"", "" Huntington Beach"", "" CA 92648""]",Apartment,"AUD $6,821","USD $4,450",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,120.59 m2,2 bedroom(s),3 bathroom(s),,,Nichole Burke,"Luxre Realty, Inc.",+1 714-887-6600,,"Resort style living in the beautiful guard gated community of Pier Colony. Located in the heart of Huntington Beach surrounded by Pacific City, Main Street and across the street from the ocean. This unit is tucked in the back of the complex, is very quiet but still has peek a boo ocean views and views of the lush green landscaping. Amenities include a large saltwater pool and spa with ocean views, a full gym, rec room, and community patio areas for you to enjoy. When you walk in the front door you will find an open floor concept with a large kitchen. The living room has a fireplace and an attached balcony. Downstairs are two nice bedrooms with private bathrooms and decks. If you are looking to live in the heart of Huntington Beach you will love this condo!"
110103484609,"[""Chicago"", "" IL 60623"", "" Address available on request""]",Other,"AUD $2,759","USD $1,800",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,78.97 m2,3 bedroom(s),1 bathroom(s),,,Rashauna Scott,Keller Williams ONEChicago,+1 773-885-6263,,"Enjoy a brand-new kitchen featuring sleek stainless steel appliances, quartz countertops, and modern finishes throughout. The spacious living room and new hardwood-style flooring create a warm and inviting atmosphere, while central air and heat provide year-round comfort. Updated bathroom with contemporary fixtures. Additional features include: Laundry located conveniently located in the basement of the property.  One garage parking space available for $50 a month. Excellent location - less than a 10-minute walk to the Pink Line CTA stop    No smoking allowed."
110103484602,"[""1790 W 4Th St"", "" Dunellen Boro"", "" NJ 08812-1604""]",Townhouse,"AUD $4,062","USD $2,650",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,,2 bedroom(s),2 bathroom(s),,,JORGE CASALINS,REAL,+1 855-450-0442,,"This unique multi-floor rental has it all! Located less than a mile from the Dunellen train station and moments from Route 22 and Interstate 287 for an easy commute by train or car. Enjoy privacy and space across three full levels: 1st Floor: Features a large living area, kitchen, and a full bathroom. 2nd Floor: Offers two spacious bedrooms and a second full bathroom. Basement: A full basement provides massive storage! Stay comfortable all year with modern, efficient mini-split units. This unit also includes a relaxing enclosed front porch and two dedicated driveway parking spot. This combination of space, modern amenities, and commuter convenience won't last!"
110103484597,"[""750 N Ocean Blvd"", "" Pompano Beach"", "" FL 33062""]",Apartment,"AUD $5,058","USD $3,300",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,105.91 m2,2 bedroom(s),2 bathroom(s),,,Dominique Graham,LoKation,+1 954-545-5583,,"Unobstructed Fully Furnished Ocean Front Condo, Beach & Sky Views with Private Deeded Beach. 2 Bedroom 2 Bath. The ideal location, 1/2 mile to the Pier, Best Restaurants and Shopping. Watch the endless parade of super yachts and cruise ships sail by. Take a morning/evening stroll between the lighthouse & the pier. Many New Multi-Million Dollar Luxury Condo’s going up around us, sharing the same beach. Enjoy new sauna, pool, BBQ’s, social room, new exercise room, pool table, 24/7 security, Onsite manager, car wash, storage area. Washer/Dryer on each floor."
110103484585,"[""171 Az-69 Suite A"", "" Prescott Valley"", "" AZ 86327""]",Other,"AUD $1,609","USD $1,050",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,"9,105.43 m2",,,,,Eileen L Fowler,JFowler Commercial LLC,+1 928-899-5122,,Small office space consisting of open area and two small office spaces; reception area; full kitchen; full bathroom.  Suite is a full service unit; CAN NOT be used by residential tenant; office only.  Access from the front of the building.
110103484571,"[""691 SW HILLSBORO CIRCLE"", "" PORT ST LUCIE"", "" FL 34953""]",House,"AUD $2,491","USD $1,625",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,930.78 m2,4 bedroom(s),2 bathroom(s),,,Esteban Baez,"LPT REALTY, LLC",+1 352-425-1491,,"Now available! This spacious 3 bedroom and 2 bathroom house offers comfort, convenience and style. With an open living and dining room, a cost brick fireplace and a kitchen equipped with stainless steel appliances and ample closet space. The master bedroom includes a private bathroom and a large wardrobe available for immediate move in at: 691 SW Hillsboro Cir, Port St Lucie, FL, 34953, is a single family home that contains 1,809 sqft Enjoy the fully fenced backyard, perfect for pets, entertainment or just relaxing outdoors.I allows pets and is ready to move in immediately!For more information feel free to text or call for more inquiries and it’s ready for move in as soon as possible and contact (319) 229-3757"
110103484561,"[""11982 MOJAVE Lane"", "" WOODBRIDGE"", "" VA 22192""]",Other,"AUD $5,901","USD $3,850",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,"1,133.12 m2",4 bedroom(s),4 bathroom(s),,"[""Fire Place"", ""Attic""]",Aaron Podolsky,Compass,+1 202-271-3050,,"AVAILABLE JAN 15TH!!! Come see this recently renovated detached colonial-style home surrounded by beautiful greenery. Step inside to a grand foyer featuring porcelain tiles and a stunning chandelier that opens to a spacious living room with gleaming hardwood floors. The upgraded island kitchen is a chef's dream with modern appliances, premium countertops, and a bright elegant butler's pantry. The main level also includes a versatile bonus room that can be used as a home office or studio, along with a convenient half bath. Upstairs, you'll find four spacious bedrooms and three full bathrooms, offering plenty of room and privacy for everyone. The primary suite features luxurious finishes and abundant natural light. The attached two-car garage provides inside access for added convenience. Outside, enjoy the perfect space for entertaining or relaxing on the stone patio and wooden deck overlooking the landscaped backyard. Located just minutes from restaurants, pubs, a public library, and more, this home is part of a vibrant community filled with amenities including tennis courts, swimming pools, sports fields, basketball courts, bike trails, a party room, a community center, and a scenic lake. With thoughtful renovations, top-notch appliances, and a prime location, this stunning home offers the perfect blend of comfort, style, and convenience."
110103484556,"[""10915 POND PINE DRIVE"", "" RIVERVIEW"", "" FL 33569""]",House,"AUD $4,591","USD $2,995",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,647.50 m2,4 bedroom(s),4 bathroom(s),,,"Edward Pichette, III",RE/MAX ALLIANCE GROUP,+1 813-503-5452,,"If you like Room To Roam this one is for you. Extra large rooms start with a den, and storage closet as you come in the entry, then continues with a Living/Dining Room combination and then in to the huge Family Room and Kitchen. The kitchen features a large island and stainless appliances. There is a sliding glass door from the family room to the oversized patio and PVC Privacy fenced yard. There is flex space that could be a Drop Station and a 1/2 bath off the kitchen. The upstairs features 4 large bedrooms, 3 baths and a Loft. There is new wood look flooring in the Living/Dining Room and the Loft. The bedrooms have newer carpet. The wet areas and Family Room have ceramic tile. The laundry is conveniently located upstairs. The Master Bedroom has a Walk-In closet big enough to sleep in and a large bathroom with a tub and separate shower. This gated community is in a great location to comment any direction from. Don't wait, this won't last long."
110103484550,"[""116 LAUREL VALLEY Court"", "" ABINGDON"", "" MD 21009""]",Townhouse,"AUD $3,219","USD $2,100",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,202.34 m2,2 bedroom(s),2 bathroom(s),,"[""Fire Place""]",Yingying Pan,Coldwell Banker Realty,+1 443-903-6276,,"This charming 2-bedroom, 2-bathroom townhouse. The open kitchen features enough space for the family to enjoy dinner, while the breakfast bar is a perfect spot for a quick snack. Complete with large counter space, a dishwasher, and all appliances included Past the kitchen. You'll enter the family room, which boasts a welcoming fireplace, a focal point for relaxation and gatherings. A large deck for outdoor entertaining along with a private fenced back yard. Additionally, residents can enjoy the benefits of a common outdoor space, ideal for outdoor activities and gatherings, which backs right up to this property. The bedrooms upstairs are both nicely sized, creating comfortable living space for everyone! The completed lower level offers additional finished space for a gym, home office, or family room. Located in a desirable area of Abingdon, and Patterson Mill School zone, this townhouse provides a peaceful retreat with easy access to shopping, restaurants and major highways."
110103484536,"[""128 Bartlett Street"", "" Rochester"", "" NY 14608""]",Apartment,"AUD $1,686","USD $1,100",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,437.47 m2,2 bedroom(s),1 bathroom(s),,"[""Porch""]",Linda Wilson,Empire Realty Group,+1 585-750-5034,,"Available December 1st. 2 bedrooms, 1 bath, front unit with an open porch. Living room & bedrooms with recently refinished hardwood floors. Kitchen appliances included."
110103484522,"[""3282 N Pine Island Rd"", "" Sunrise"", "" FL 33351""]",Townhouse,"AUD $3,985","USD $2,600",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,132.67 m2,2 bedroom(s),3 bathroom(s),,"[""Attic"", ""Patio"", ""Porch""]",William Ferro,EXP Realty LLC,+1 786-543-9087,,"Stunning 2/2.5 Townhouse in Center Court, Sunrise, FL This beautifully remodeled two-story townhouse is located in the quiet, sought-after Center Court community. Meticulously maintained, it features an open floor plan with impact windows, tile and wood floors, stainless-steel appliances, and a relaxing screened-in patio. Washer & dryer inside for added convenience and plenty of storage space throughout. Enjoy 2 assigned parking spaces, plus guest parking. Just minutes from Sawgrass Mall, restaurants, and shopping. Don’t miss this incredible opportunity!"
110103484524,"[""633 Solar Isle Dr"", "" Fort Lauderdale"", "" FL 33301""]",House,"AUD $18,240","USD $11,900",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,273.04 m2,5 bedroom(s),4 bathroom(s),,"[""Attic"", ""Patio"", ""Porch"", ""Vaulted Ceiling""]",Daniel Alexander,Lifestyle International Realty,+1 443-683-1083,,"Welcome to your dream waterfront home! This stunning, newly renovated residence offers 5 spacious bedrooms and 4 modern bathrooms, perfect for families or those who love to entertain. Enjoy ocean access right from your backyard — ideal for boating, jet skiing, or simply taking in the peaceful water views. The home has been freshly painted inside and out, with stylish updates and high-end finishes throughout, making it completely move-in ready. You’ll love the open-concept layout, gourmet kitchen with stainless steel appliances, and bright living areas that flow effortlessly to the outdoor space. The large driveway provides ample parking for guests, while the private backyard offers plenty of room for relaxing or hosting gatherings. Available now — easy to show and ready for move-in!"
110103484515,"[""1808 Powers Road"", "" Woodstock"", "" IL 60098""]",Other,"AUD $2,989","USD $1,950",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,126.26 m2,2 bedroom(s),3 bathroom(s),,,Pradeep Singh,Royal Family Real Estate,+1 847-322-5832,,"This stunning townhouse is a must-see, offering the ideal blend of convenience, comfort, and style. Featuring 2 bedrooms, a spacious loft, and 2.5 baths, this home is thoughtfully designed to cater to all your needs.    Upon entering, you'll be welcomed by a bright and airy ambiance, thanks to the open floor plan and fresh neutral decor throughout. The newly painted interiors provide a clean canvas, making it easy to add your personal touch to every room.    At the heart of the home is a beautifully upgraded kitchen with rich cherry cabinetry and top-of-the-line Whirlpool appliances. Whether you're entertaining or cooking daily meals, this well-appointed kitchen ensures you'll enjoy every moment. Plus, ample storage space keeps everything organized and within reach.    Unwind in the generously sized master suite, complete with an attached full bath and an expansive walk-in closet. Upstairs, a versatile loft/rec room offers endless possibilities-it can serve as a cozy retreat or easily be converted into a third bedroom. The second-floor laundry room adds a layer of convenience to your daily routine.    Enjoy a worry-free lifestyle with included exterior maintenance, snow removal, and lawn care, giving you more time to relax and enjoy the peaceful Sweetwater Subdivision. Surrounded by single-family homes, this community offers a serene and friendly neighborhood vibe. Conveniently situated near historic Woodstock Square, the Metra train station, schools, and the government center, this location puts everything you need right at your fingertips.  Don't miss your chance to own this move-in-ready gem.!"
110103484505,"[""2802 Cantabrian Drive"", "" Killeen"", "" TX 76542""]",Townhouse,"AUD $1,609","USD $1,050",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,723.58 m2,3 bedroom(s),2 bathroom(s),,,Patrick Mcgrath,Homestead Real Estate,+1 781-588-0549,,
110103484501,"[""4730 Nara Vista Way"", "" Las Vegas"", "" NV 89103""]",Apartment,"AUD $2,069","USD $1,350",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,269.12 m2,1 bedroom(s),1 bathroom(s),,"[""Celling Fan""]",Lisa Nguyen,BHHS Nevada Properties,+1 702-720-9880,,"Beautiful second-floor condo located in the well-maintained Las Casitas community in Spring Valley, Las Vegas. This stylish one-bedroom, one-bath home boasts an open layout with a fresh, modern design and an abundance of natural sunlight. Enjoy the newly painted interior, brand-new wood flooring, and a fully updated kitchen featuring white cabinetry, sparkling quartz countertops, and stainless steel appliances. The bathroom has been completely remodeled, including a standing shower, sink, faucet, and toilet. Relax and unwind on the spacious covered patio, which also includes a laundry closet with a washer and dryer. The community offers fantastic amenities, including pools, spas, BBQ areas, an assigned covered parking space, and ample guest parking. Enjoy easy access to major freeways, shopping, dining, schools, hospitals, entertainment, the Las Vegas strip, and Allegiant Stadium. This home is a perfect blend of comfort, convenience, modern living, and a vibrant community atmosphere!"
110103484497,"[""11647 STONEVIEW Square unit: 88/2B"", "" RESTON"", "" VA 20191""]",Other,"AUD $3,602","USD $2,350",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,83.06 m2,2 bedroom(s),2 bathroom(s),,,Lindsey Emami,Samson Properties,+1 973-903-0886,,"Beautifully Renovated 2-Bedroom Condo in the Heart of Reston! Welcome home to this completely renovated 2-bedroom, 2-bath ground-level condo-offering modern comfort, convenience, and style! This home has been thoughtfully updated from top to bottom, featuring luxury vinyl plank (LVP) flooring throughout, fresh paint, and newly renovated bathrooms with sleek finishes. The updated kitchen shines with stainless steel appliances and contemporary fixtures, making meal prep a delight. Step outside and enjoy the peaceful setting-this unit backs to mature trees, creating a private and serene outdoor space perfect for relaxing or entertaining. The condo fee includes all utilities-electric, natural gas, water, trash, and even HVAC maintenance-making budgeting a breeze! Enjoy all that Reston has to offer, with access to community amenities including swimming pools, tennis courts, playgrounds, walking trails, and golf. The location can't be beat-you're just minutes from Reston Town Center, Wiehle Metro (Silver Line), Dulles Airport, the W&OD Trail, and major commuter routes. Don't miss your chance to live in a stylish, low-maintenance condo in one of Northern Virginia's most desirable communities! Move In Fee $150 All applicants much meet the following criteria 1. Verifiable gross income of at least 3x the monthly rent 2. Credit score of 675 or above 3. No evictions of landlords judgements"
110103484495,"[""3807 Garfield St"", "" Hollywood"", "" FL 33021""]",House,"AUD $5,212","USD $3,400",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,164.81 m2,3 bedroom(s),2 bathroom(s),,,Tony Bernard,Charles Rutenberg Realty FTL,+1 954-396-3001,,"AMAZIN BEAUTIFUL HOUSE ON A PRIVATE END STREET, CLOSE TO HOSPITAL WICH WILL GUARANTEE YOUR ELECTRICITY TO STAY ON DURING ANY STORM .THIS IS CLOSE BY TO 1-95  (WATER IS INCLUDED)FRESHLY PAINT , NEW FLOORING ,EXTRA LARGE LIVING AREA , YOU HAVE W/D IN LAUNDRY ROOM , 2 FULL BATHROOM , AND A HUGE BACK YARD , READY TO SHOW , CONTACT AGENT DIRECTLY"
110103484491,"[""4230 6TH Street SE unit: 5"", "" WASHINGTON"", "" DC 20032""]",Other,"AUD $2,452","USD $1,600",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,607.03 m2,2 bedroom(s),1 bathroom(s),,,Sebrin Adem,RE/MAX Allegiance,+1 703-225-8292,,"This approximately 647 sq. ft. unit features modern upgrades throughout, including contemporary tile, updated fixtures, and stylish vanities. Enjoy the convenience of in-unit laundry with a washer and dryer, plus central heating and cooling (HVAC) for year-round comfort. 2 Bedrooms, 1 Bathroom Washer & Dryer in Unit Tenant Responsible for: Electric and Gas Flat Water Fee: $100/month"
110103484486,"[""2520 Shelby Parkway"", "" Cape Coral"", "" FL 33904""]",House,"AUD $3,525","USD $2,300",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,"1,052.18 m2",3 bedroom(s),2 bathroom(s),,,Isabella Pino,M&M Realty Solutions LLC,+1 239-257-9355,,"Check out this GULF ACCESS annual rental in Southeast Cape Coral! Boat dock is available and less than 10 minutes out to the Caloosahatche River! Not to mention the indoor pool and fenced area on the side of the home. This home has been remodeled with the latest flooring, appliances and bathroom upgrades. Property includes lawn care and pool care. Don't miss out on this opportunity."
110103484484,"[""50 SW 3rd Ave"", "" Boca Raton"", "" FL 33432""]",Apartment,"AUD $3,525","USD $2,300",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,85.28 m2,2 bedroom(s),2 bathroom(s),,"[""Patio""]",Domenico  Opiela,Northpoint Asset Management,+1 904-352-3449,,"First-floor 2-bedroom, 2-bathroom condo located in downtown Boca Raton near Mizner Park.  This spacious condo features title flooring throughout with LPT vinyl in the kitchen.  Granite countertops in the kitchen.  Both bathrooms have been recently updated and has a new AC.  Laundry room and community pool on site.  Walking distance to, grocery stores, Mizner Park shopping, City Hall, and restaurants.  1.6 miles from the beach, 2.5 miles to FAU, .5 miles to the Brightline.  Pet-friendly and all ages.  Concrete work is underway but has been completed on this unit's side of the building."
110103484474,"[""14110 McCoy Loop"", "" Austin"", "" TX 78717""]",House,"AUD $3,671","USD $2,395",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,40.47 m2,3 bedroom(s),3 bathroom(s),,"[""Patio""]",Wenjie Yang,All City Real Estate Ltd. Co,+1 512-897-0436,,"Available 1/13/2026. Gated community. Open floor plan, master bedroom on the main level. Granite counter top, tile floors in living room and wet areas. Fenced yard. Near major employers and shopping centers."
110103484452,"[""5018 Pickford Street"", "" Los Angeles"", "" CA 90019""]",Townhouse,"AUD $6,579","USD $4,292",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,743.22 m2,3 bedroom(s),3 bathroom(s),,,Allison Maher,Myunits.com Inc.,+1 818-208-1542,,"Move-in incentive of one month free on approved credit! Listing Price of $4,292.00 takes into account the one month move in credit. Lease price is $4,650.00This newly built fourplex in Mid City features four modern townhomes, one of which will be available for rent in October. Each townhome has three bedrooms and three bathrooms, with an enormous common living space connected to the kitchen.This 2-floor unit features hardwood floors, central AC, plenty of natural light, a washer and dryer, a large modern kitchen with new stainless-steel appliances, and private balconies.Experience the charm of living in Mid City! Located just minutes away from the Arts District, 4 miles from Beverly Hills, Culver City Steps, and Ivy Station (home to Amazon, Sony, and HBO!), and conveniently close to USC, Exposition Park Museums, and the Staples Center. Commuting to downtown LA and many other parts of LA, the beach is a breeze with easy access to the 10 freeway. This is an ideal fit for four roommates who want to save on rent and live in a newly built, modern, 3-level townhome with beautiful landscaping and modern appliances."
110103484454,"[""12 Fieldflower Dr"", "" Montgomery Twp."", "" NJ 08502-5849""]",House,"AUD $11,419","USD $7,450",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,"20,234.30 m2",5 bedroom(s),5 bathroom(s),,"[""Fire Place"", ""Patio""]",MICHELE KLUG,KELLER WILLIAMS TOWNE SQUARE REAL,+1 908-672-2055,,"Luxury can become habit in this elegant, 6000sf 5 bedroom, 5 full bath custom home. Everything you could possible want is right here including an 8-person movie theater with sound system in the 2000sf basement that is perfect for work and play featuring a home office to do your Zoom calls and then happy hour at the full wet bar with beverage fridge and adjacent rec room with modern wall mount gas fireplace - truly a place to entertain in high-style! The impressive 2-story foyer makes a welcoming entry for visitors to marvel at the 20-foot ceiling and 2nd floor hallway bridge that overlooks the magnificent great room with a full wall of windows surrounding a gas fireplace. Experience the joy of cooking in the gourmet eat-in kitchen with cooktop center island breakfast bar and dining area. Relax in the conservatory just off the kitchen with skylights, ceiling fans and sweeping views and access to the private backyard. The formal living room and dining room with butlers pantry flank the foyer, and an office with built-in bookcases offers another place to get work done. Four spacious bedrooms on the 2nd floor include one with ensuite bath and a phenomenal primary suite with sitting room, fully outfitted walk-in closet and luxurious ensuite full bath. Situated on a beautiful tree-lined 5-acre lot with custom inground pool and patio for summer fun. Minutes to Route 206 and other major roadways, Montgomery schools, shopping and dining options."
110103484450,"[""3202 STONEBRIDGE TRAIL"", "" VALRICO"", "" FL 33596""]",House,"AUD $5,212","USD $3,400",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,"1,214.06 m2",4 bedroom(s),3 bathroom(s),,,Daniel Rothrock,EATON REALTY,+1 813-567-8578,,"**New! 50% OFF application fees through November 30th, Plus 100% Application Fee REFUND to new residents, credited toward your first month's rent. Apply Now; Application must be received by 11:59 PM November 30th.** Welcome to River Hills — Valrico’s premier gated golf course community! Tucked away on a quiet cul-de-sac overlooking the 14th hole, this beautiful 4-bedroom, 2.5-bathroom home with a 3-car garage offers the perfect blend of comfort, space, and scenic views. Step inside to discover a well-designed layout featuring hardwood flooring throughout the first floor. At the front of the home, a formal dining room connects seamlessly to the kitchen through a convenient pass-through. The kitchen comes fully equipped with appliances and includes a cozy dinette area that opens to the spacious living room — ideal for gatherings and everyday living. The primary bedroom is located on the first floor and features an en-suite bathroom with dual walk-in closets, a dual-sink vanity, and a large glass enclosed shower. Upstairs, you’ll find three additional bedrooms and a versatile loft/bonus space, all with carpeted flooring. The second full bathroom includes a tub/shower combination and dual-sink vanity. Step outside to your screened and pavered lanai, complete with a built-in stainless steel grill, bar with space for seating, and firepit — the perfect place to entertain while enjoying serene views of the golf course. River Hills residents enjoy a host of community amenities including scenic walking trails, a pool, playground, and sports courts, along with optional golf and tennis memberships. Conveniently located near top-rated schools, shopping, dining, and major highways, this home offers a rare combination of privacy, space, and resort-style living. Complete lawn maintenance, including mowing, shrub pruning, irrigation system service, turf, and plant fertilization and plant pest control are included in rent services saving you time and money! NOTE: Additional $59/mo. Resident Benefits Package is required and includes a host of time and money-saving perks, including monthly air filter delivery, concierge utility setup, on-time rent rewards, $1M identity fraud protection, credit building, online maintenance and rent payment portal, one lockout service, and one late-rent pass. Renters Liability Insurance Required. Call to learn more about our Resident Benefits Package."
