num_rooms,area,age,distance_city_center,price
4,259,13,46,657429
2,66,9,10,732621
1,123,27,18,840968
3,194,2,42,499290
2,201,38,20,277519
2,226,32,28,582934
1,163,16,48,924044
1,227,5,36,924944
2,128,14,40,362185
2,260,39,8,275643
4,265,11,5,496527
4,162,34,20,616384
1,147,38,45,420622
3,230,9,36,763766
1,272,22,15,423005
1,109,23,37,900274
1,259,9,36,735673
3,165,25,19,231249
1,163,2,7,411824
3,237,13,6,244048
2,133,38,44,969972
2,257,22,27,827531
2,109,8,29,679128
2,206,6,27,756263
4,103,8,7,147623
1,193,30,9,515762
2,258,19,35,573859
2,139,34,30,783255
2,214,39,8,557994
2,261,35,13,854669
2,188,26,8,739923
2,238,7,17,140911
4,253,31,15,732626
1,146,19,46,266864
1,106,19,13,286260
4,122,9,18,202585
2,75,33,18,269887
3,228,32,35,981230
4,70,24,32,956070
4,198,14,37,168216
3,271,7,13,275343
4,77,5,39,175636
1,109,13,16,467047
3,178,39,32,745463
2,119,25,46,181132
3,128,25,39,327742
2,136,16,42,948883
1,260,24,31,727163
4,184,11,16,660626
2,66,22,18,762790
1,136,26,39,652065
4,122,29,45,360019
1,117,6,41,447598
3,260,30,22,849143
4,138,8,38,567872
3,100,28,41,214931
4,146,38,17,168311
1,109,32,34,574792
4,149,6,43,867802
3,275,13,38,261252
2,151,30,43,270063
4,200,27,33,687871
4,168,29,6,962442
2,134,4,22,456206
2,86,2,13,412481
2,116,6,24,655858
4,245,10,19,539863
4,224,34,41,759604
2,163,30,24,701377
1,167,9,40,177327
2,138,32,8,233543
1,185,37,17,802865
3,113,16,14,188922
2,267,10,47,484942
1,80,21,34,517936
2,144,39,25,848325
1,136,18,33,770604
4,167,39,35,771417
3,176,24,7,955938
1,189,17,19,987137
2,115,21,6,847265
1,290,19,39,546907
1,71,21,45,367282
4,161,9,44,827900
4,58,24,8,312195
4,100,20,21,277781
1,239,32,11,238575
2,283,23,29,859854
1,111,39,49,295001
2,180,33,29,559130
1,279,16,42,284624
4,190,28,47,521628
4,222,34,35,507750
3,81,2,24,977966
4,259,10,26,444543
4,258,9,41,689812
3,124,32,45,539076
4,114,6,45,827148
4,140,14,16,587088
2,215,8,30,135269
1,251,33,35,105832
3,82,14,20,747077
1,70,31,49,417843
4,94,17,48,925612
1,150,18,35,324604
3,265,17,27,823983
1,274,12,9,318218
4,229,24,45,346866
2,92,4,12,977731
3,138,13,11,704135
2,249,18,33,581993
3,213,36,10,504086
4,133,14,7,744865
2,172,9,29,356908
1,274,22,23,427180
2,142,18,5,550583
3,113,4,33,603390
4,98,9,45,426641
4,132,16,41,938746
3,152,38,11,101986
4,215,3,20,340281
2,284,20,32,108634
3,188,3,45,706525
2,140,7,20,623703
3,122,15,9,218498
1,98,19,17,508526
4,235,23,12,463701
2,153,23,26,726493
2,272,34,43,922831
1,180,33,34,243183
2,53,9,37,100921
2,66,38,32,559743
3,241,29,31,694572
2,232,35,43,983779
3,78,4,43,615948
2,111,21,32,865407
4,89,2,36,822002
4,191,17,42,236606
4,152,26,43,602918
2,60,6,15,450999
3,81,5,12,923070
4,155,20,13,175489
4,157,12,39,566518
4,220,31,27,958498
3,220,9,31,880998
3,226,1,10,835748
4,168,13,31,193940
2,140,32,7,936752
3,173,27,23,915766
4,86,21,32,927771
4,295,37,33,730579
1,255,34,46,114949
4,270,20,28,209349
1,102,13,34,923217
1,105,3,16,617212
1,140,23,17,361864
2,254,22,19,128397
2,208,10,12,387980
2,164,19,41,164718
3,87,32,45,410594
1,296,10,19,162396
4,261,29,35,501043
4,86,2,29,178978
3,248,18,25,302694
1,219,37,26,286984
3,218,7,34,224370
3,152,13,37,230688
2,144,26,18,796462
2,72,32,33,789783
3,50,25,30,529584
1,166,37,16,838565
3,185,7,45,372789
3,105,31,20,488232
1,238,22,29,739806
3,98,16,25,349011
1,109,31,42,731998
1,197,10,11,878017
2,145,24,13,484975
3,182,1,8,924684
1,284,11,46,629709
4,166,20,39,397857
2,52,19,17,536905
1,255,24,20,277338
2,84,2,5,876400
1,149,19,13,714942
2,71,18,43,977123
4,239,15,13,170744
3,187,34,25,905996
2,247,26,35,678368
2,224,28,17,307791
2,132,6,37,498984
4,173,26,24,828052
1,197,24,17,759965
3,183,1,29,916124
2,179,32,6,221334
1,258,8,31,758780
1,289,7,27,902855
2,145,24,40,135754
2,163,34,6,647343
2,170,21,22,899843
4,95,22,32,743481
3,291,18,23,110105
1,89,36,22,968740
4,124,37,25,996619
1,52,22,13,795910
1,60,34,41,966220
1,94,12,47,735348
1,141,10,20,128320
1,70,18,49,799061
4,287,16,32,968811
2,246,18,23,307809
4,174,26,49,785291
4,259,19,26,550845
2,104,18,18,141148
3,196,20,41,249315
2,124,38,45,704931
1,270,19,48,880221
3,80,7,7,108855
3,233,29,40,588522
2,142,12,16,837052
4,278,14,35,565217
1,252,16,5,477714
3,52,8,32,243578
1,89,13,30,345206
3,107,34,6,743397
4,126,16,7,916865
2,80,36,31,912060
4,240,34,43,253982
3,88,33,9,717034
3,59,27,37,485742
3,128,3,21,478279
2,244,35,8,237389
3,134,5,19,216930
4,279,10,20,615725
1,161,1,41,639272
4,198,8,33,594343
1,215,17,5,832531
4,149,15,31,983009
1,299,39,6,868084
3,121,6,31,744342
3,192,25,38,709722
2,153,36,19,210784
1,289,15,41,104449
1,294,18,27,547613
3,153,4,33,901798
2,239,39,26,349607
1,196,31,15,522770
2,279,33,47,984445
2,298,23,7,806127
4,197,7,40,516488
2,79,7,33,613289
4,167,33,42,456573
3,188,7,31,578883
3,286,29,18,114353
3,158,13,41,301510
4,192,35,21,752223
1,80,1,28,281932
1,204,25,6,991279
1,146,24,9,960097
1,174,27,43,939669
2,62,23,25,103850
1,287,9,35,977342
4,82,30,7,165593
3,55,22,28,588756
1,178,39,36,481725
1,172,32,33,726684
1,285,21,40,632188
4,89,38,29,902590
1,89,25,11,195353
1,99,14,12,948715
3,290,13,27,265929
1,265,5,20,694076
2,52,38,33,605348
1,261,2,6,464051
2,190,4,36,915066
1,210,3,33,775225
3,263,3,36,428659
1,296,26,8,270918
2,84,32,26,772776
4,243,4,42,149004
3,181,23,13,255557
2,249,34,25,780394
3,165,27,7,758843
3,278,29,43,334697
1,284,31,10,676446
4,148,35,41,451380
4,75,4,24,140292
4,262,33,35,201144
3,167,11,31,611547
3,249,36,24,912505
4,102,19,48,944776
3,56,9,8,651120
4,162,20,8,970824
3,69,9,6,752494
2,105,36,38,890558
1,295,26,16,459959
2,291,28,32,916012
2,68,17,43,870744
2,112,37,29,797685
1,145,16,44,864878
4,67,8,25,669742
2,117,39,9,602267
4,193,17,46,624166
1,175,14,44,790013
1,212,34,33,561332
1,299,35,9,277322
1,244,2,39,941715
1,254,35,24,842585
4,78,12,43,892599
1,255,25,27,674314
4,69,8,46,698774
1,52,15,11,168140
3,262,35,14,668553
4,209,4,7,354669
4,146,38,5,521620
4,258,15,18,941016
2,216,3,23,986146
1,121,38,21,399394
2,85,20,20,487218
4,130,37,49,553079
1,258,1,32,406188
3,184,37,23,336914
4,208,6,35,902978
3,161,34,34,695921
1,252,11,37,735210
3,240,17,7,503719
2,201,14,15,570541
2,98,12,14,457487
2,84,8,32,727989
4,173,35,49,189472
3,193,17,43,684180
3,295,14,32,930363
2,65,19,43,112540
1,263,21,24,455726
2,147,39,13,669296
1,75,19,31,547387
3,143,33,39,142760
2,105,16,5,199742
1,74,4,47,961892
1,269,18,38,495701
3,231,38,27,995832
4,230,37,44,683563
4,170,1,7,496188
3,230,36,24,106891
3,273,32,8,189360
2,286,16,24,801383
2,296,18,14,245594
1,80,8,44,278211
1,183,28,10,171870
1,65,3,45,675240
3,277,15,34,978900
1,188,33,40,271272
2,144,23,45,186543
1,247,29,47,681899
4,147,31,43,769380
4,169,13,16,427420
2,168,37,32,972424
4,258,32,17,742629
4,86,18,16,394995
4,132,26,19,642262
2,247,13,47,233493
3,253,27,16,886668
1,236,27,34,867445
1,110,35,23,124230
1,67,30,22,520398
3,216,5,37,524619
2,133,23,20,107524
4,261,14,32,120559
2,272,33,43,455497
3,124,29,18,652638
4,234,8,45,165085
2,278,34,25,265686
3,135,23,8,353915
1,289,33,48,404385
1,108,4,23,490111
1,167,7,6,947610
1,182,39,34,277496
2,70,31,46,992558
2,286,18,30,972748
3,183,3,46,597822
3,198,18,44,112036
2,284,23,22,119010
2,253,38,17,203710
4,142,32,47,975745
1,289,27,24,397828
1,60,7,6,813930
1,212,39,25,932230
4,169,16,7,969104
2,290,19,43,456790
3,142,32,48,601338
3,253,28,48,361430
4,174,22,29,370096
2,64,23,45,353608
2,266,39,24,348875
1,219,6,40,238661
2,114,32,46,948901
2,88,30,47,706774
2,270,16,48,471131
2,237,23,33,890941
2,84,7,26,525136
1,182,21,41,361647
4,248,19,13,964423
2,100,30,10,907533
1,80,1,18,908900
1,122,3,41,580859
1,86,18,10,483947
4,249,38,37,784419
3,143,23,49,553819
4,87,13,22,784067
2,278,26,34,800435
3,198,8,25,229025
2,176,17,29,804936
1,50,25,22,827999
3,286,39,40,865377
4,252,8,8,237124
3,236,26,5,865242
2,151,8,29,901606
3,251,2,39,950893
2,215,38,45,516832
2,226,15,46,313524
2,175,15,33,350363
4,278,26,31,910206
4,87,32,48,728780
1,152,12,32,378393
1,98,38,40,821380
2,134,1,49,679554
2,53,19,12,568293
4,247,32,24,418703
1,239,33,25,377564
4,201,28,17,908639
4,203,13,26,991028
4,82,16,44,227147
2,264,16,17,639066
1,122,4,33,625761
4,59,31,28,410003
2,137,14,26,338842
3,76,23,38,917875
2,183,24,38,481633
2,291,8,10,699246
1,128,6,39,327513
4,90,5,12,904138
3,183,39,46,819535
2,240,6,25,581731
2,124,12,46,952063
1,223,10,33,263723
1,113,32,20,716802
1,203,18,25,643427
4,130,35,14,916915
3,198,17,33,645522
4,171,34,20,852858
3,223,24,27,613509
1,88,15,12,149065
2,291,31,6,964548
2,155,10,27,925198
2,110,24,35,120069
1,124,7,8,722498
3,185,36,22,651589
4,274,3,30,443815
1,222,7,9,364010
4,254,34,35,236989
1,264,12,16,288889
3,184,18,28,601118
1,291,4,31,395715
1,57,14,27,837533
2,61,14,26,118092
1,231,35,33,484349
4,198,32,45,436296
3,221,5,30,673979
2,87,4,16,505605
1,164,5,18,719291
3,62,19,12,113645
4,203,21,14,429901
4,50,1,11,457427
4,150,35,27,468044
3,130,25,35,283707
4,120,30,22,397848
4,62,10,36,114071
4,104,3,31,574217
4,185,36,13,955306
2,151,12,49,133220
3,285,32,13,989708
2,84,18,34,787526
3,188,6,35,916598
4,148,18,37,692508
3,168,24,20,964345
2,139,25,7,147802
3,230,16,49,372977
3,299,34,18,752024
1,54,34,11,334747
4,226,29,10,978986
2,123,16,23,634358
2,291,16,48,375739
4,74,17,35,952049
3,292,31,38,863129
4,172,10,16,672600
2,151,7,19,144040
4,284,1,16,374909
4,148,12,29,540112
2,215,12,46,736652
1,137,11,26,150148
1,262,26,26,681512
4,234,13,10,382345
2,104,1,49,365552
3,187,12,29,507754
3,138,5,47,157374
4,73,12,25,120860
4,293,2,27,138026
4,133,18,39,280260
2,114,35,6,433027
1,139,37,14,507690
2,269,16,39,371008
4,202,28,14,452527
4,110,4,36,411756
1,214,11,27,532288
1,278,1,21,772709
4,298,33,21,701070
3,157,16,10,886947
2,212,19,21,884593
3,258,6,35,290650
1,80,28,25,764043
2,130,27,46,255784
4,233,9,34,528925
1,219,20,21,426378
1,84,26,25,166056
2,291,24,21,396201
2,150,20,31,330450
4,133,11,6,855470
2,83,11,45,580727
1,192,27,8,345816
2,62,28,26,733468
1,287,4,26,240908
1,118,21,31,649480
3,65,16,11,725187
1,293,27,21,169698
4,162,30,46,673041
2,58,11,34,972245
2,104,24,7,837003
1,169,12,17,147770
4,270,23,16,299609
2,251,34,19,420155
3,271,23,45,654287
1,50,13,18,714061
2,166,11,46,782917
3,87,19,36,533780
1,108,14,11,350778
1,179,9,45,495656
2,238,7,8,606210
4,276,35,25,905607
4,152,31,31,582593
2,202,8,13,875727
1,236,20,45,410099
1,291,23,7,671432
2,261,38,42,636949
1,111,20,12,618854
2,196,18,17,826662
1,214,5,27,662961
1,150,17,35,175235
4,239,4,25,314585
1,159,36,29,957728
2,217,33,31,974795
2,100,38,27,649872
4,51,7,8,810738
4,151,6,37,223845
4,126,33,43,638999
3,169,34,14,429196
4,163,24,41,309854
1,196,1,9,488980
4,187,29,10,618097
2,144,20,24,161716
4,85,3,37,736089
2,52,12,20,212100
4,236,19,43,974083
2,234,8,26,424695
1,227,5,16,781216
2,50,18,6,148736
4,195,12,24,330921
4,184,31,33,819702
3,283,31,23,776679
4,250,34,18,418898
2,96,1,48,355298
4,129,35,48,826248
1,187,21,37,962344
2,161,9,49,561205
1,219,31,46,323008
3,197,22,30,744829
2,181,1,41,234739
2,128,27,22,121706
1,105,14,36,946778
2,101,19,7,972132
3,273,10,41,866643
1,126,7,13,459685
3,82,31,42,293194
3,61,26,43,466905
1,199,28,7,626354
3,293,22,21,392012
1,180,37,34,178930
4,138,9,11,883014
3,132,10,41,530374
1,146,31,46,392821
2,269,37,31,780937
4,168,16,13,760037
4,102,19,17,965331
2,144,39,7,139982
3,110,27,32,315565
2,151,34,7,130376
4,127,15,5,920624
3,190,30,6,677969
3,155,24,11,128282
1,150,9,7,778635
4,260,38,31,601128
2,197,15,44,341211
1,184,38,38,755164
4,60,7,12,298993
4,250,32,29,620303
3,205,22,31,443398
4,137,12,39,997526
3,262,26,40,229842
3,108,15,38,914176
2,192,3,29,290039
2,227,9,36,748610
4,63,30,7,458707
1,99,11,41,990986
2,72,32,34,111408
4,268,12,9,247513
3,88,21,9,602402
4,234,37,28,753133
4,290,5,48,596040
2,258,9,45,226209
2,237,37,25,416361
3,71,8,42,170524
4,52,37,33,839783
2,229,15,30,552606
4,213,19,14,971781
4,228,2,7,198575
4,250,31,49,381982
3,295,24,28,121464
2,148,27,46,963266
3,73,36,21,971919
4,140,4,39,300803
2,295,5,6,457144
1,179,21,15,615338
2,203,31,19,813230
2,97,11,26,267307
3,67,34,26,684726
4,142,39,41,204460
4,209,24,22,433928
2,265,10,22,912951
4,264,3,8,424341
1,112,19,28,213909
2,226,31,47,900184
4,245,39,16,675659
1,196,11,32,803376
4,201,29,32,604968
2,246,16,30,768802
3,186,14,37,884096
2,261,12,29,556990
2,94,18,46,610509
2,159,21,43,686995
3,112,24,6,749871
3,82,34,28,893930
2,52,11,22,437118
3,299,10,37,603418
4,231,23,11,834391
4,235,26,7,268270
1,106,37,24,290527
3,226,31,22,713609
3,275,7,22,635509
3,246,13,29,828746
1,110,22,11,568245
3,77,6,17,387052
2,186,35,40,514085
3,266,17,10,670041
1,123,8,23,194660
3,286,34,8,427193
4,283,17,16,668737
2,180,1,34,212027
2,271,5,15,920704
1,134,39,25,660805
3,95,2,7,501901
3,140,23,35,855027
2,58,14,34,328682
4,291,11,25,474160
2,75,19,10,417200
4,225,14,49,720586
1,178,24,20,468299
2,102,24,25,255280
3,292,11,25,553521
3,197,35,6,839059
2,158,14,39,296957
2,142,7,42,150879
2,237,17,37,172002
3,240,12,31,440395
1,162,8,43,975615
4,147,35,26,222276
1,164,8,22,555358
1,282,3,36,698980
3,85,4,47,827804
2,206,3,11,347242
4,211,3,22,114621
3,293,4,48,626355
3,125,18,48,309329
2,226,25,29,787609
4,116,4,5,971556
1,209,29,37,483544
3,212,38,10,623667
1,60,37,22,579730
2,296,1,21,913066
2,73,34,36,695547
4,207,11,16,509673
1,221,12,36,766149
1,267,32,21,796053
1,76,20,45,597685
4,297,10,16,891956
4,192,36,15,796263
2,144,7,11,547852
3,150,33,24,411786
4,96,6,8,463969
4,67,22,42,511039
4,79,7,47,998055
2,87,38,27,283277
2,194,37,11,940668
3,163,14,34,891388
1,285,25,24,149699
1,292,1,5,223238
2,95,39,7,893944
3,57,38,29,413075
4,77,13,7,781238
1,160,18,19,850550
2,152,19,39,684504
3,226,25,42,971449
3,278,34,46,410320
2,182,1,29,347590
2,122,26,25,951971
2,140,29,31,766060
3,297,2,30,176297
3,108,36,46,492165
2,197,38,36,943442
3,133,1,35,455717
2,273,2,35,985047
2,236,8,38,628070
3,191,13,49,436879
1,191,12,24,475312
1,170,15,38,970128
1,83,36,40,597375
1,142,29,43,385070
2,57,2,11,694936
1,217,38,25,609159
3,213,30,21,146528
2,196,1,31,607289
3,199,7,26,949334
4,266,32,8,294052
2,171,20,37,729974
1,145,3,37,426282
2,250,13,5,761308
4,282,1,26,435588
2,133,30,38,623340
3,203,28,34,680025
1,242,7,44,591576
1,285,10,40,848202
4,277,26,45,270013
2,138,20,38,203588
1,250,38,41,801738
3,188,4,28,410738
2,271,9,40,646005
2,132,4,11,279796
4,259,34,30,726547
4,281,1,12,746258
4,259,4,43,401859
3,230,29,31,214654
3,54,16,7,987055
3,53,6,40,203225
1,237,32,45,535467
3,219,6,16,140588
4,235,29,13,354205
1,251,27,27,271064
4,138,36,48,166621
2,274,37,8,551325
1,139,27,28,271119
4,236,8,22,135458
1,152,4,22,993401
3,295,38,12,877019
3,82,34,21,819223
2,79,8,27,403848
2,254,39,24,570428
3,84,5,23,837854
4,51,11,6,787575
4,118,25,46,328006
3,125,9,13,705940
4,131,13,16,284710
4,162,3,46,499979
2,211,29,23,219726
4,145,38,9,748796
1,61,7,43,871018
3,97,5,19,964805
1,229,5,41,629881
1,100,32,5,658705
2,157,28,13,127093
1,113,14,36,826860
4,159,7,37,386705
3,95,35,16,519720
4,221,35,14,149817
4,263,32,43,798534
3,92,38,47,657911
1,209,34,33,282987
2,84,6,39,770549
2,129,34,21,579152
1,168,15,8,831802
4,103,8,23,466573
4,188,38,44,221222
4,126,35,13,907315
3,280,25,5,890626
3,267,15,8,547421
2,226,24,24,944253
3,101,23,42,950684
3,65,36,28,849999
2,119,29,18,325248
2,242,12,39,867904
4,200,9,36,907936
4,230,22,35,993800
3,90,30,11,348082
3,121,31,32,482856
1,248,29,18,268873
1,178,17,42,163348
1,200,21,42,412062
1,184,30,32,625416
3,296,33,47,985203
2,61,24,30,664415
2,237,7,6,274921
2,60,28,27,495489
3,260,23,8,434603
1,226,24,24,598141
2,111,28,12,558683
2,258,24,17,414563
2,177,39,20,506312
3,251,28,35,373057
3,163,2,46,525263
3,132,33,36,434062
1,59,3,10,185144
1,69,31,39,505487
1,132,16,28,290764
1,149,7,37,177570
4,282,11,8,657988
3,240,4,25,317234
1,203,13,35,424704
2,171,22,46,504793
2,239,37,39,682576
2,290,15,14,853249
3,210,30,30,136133
3,211,26,7,223138
2,174,7,42,374540
1,224,25,34,392161
1,245,27,12,865778
4,199,2,25,665645
3,293,5,29,978957
1,69,17,5,590010
1,249,19,16,902758
1,142,32,13,383526
3,74,38,34,799758
3,119,24,8,478097
1,151,24,37,435364
2,218,4,13,804687
2,187,36,49,559570
3,261,3,13,195142
2,193,4,47,923258
1,274,35,9,181587
4,85,17,49,192526
2,118,35,21,429829
4,88,36,37,913885
1,104,15,44,573789
1,271,32,38,756618
2,235,5,47,553078
2,238,19,19,577354
4,291,15,10,679981
3,55,32,9,212850
1,170,20,7,126987
3,193,28,26,784334
4,74,14,42,845295
1,154,37,25,442506
1,199,5,45,997847
4,180,2,16,718779
3,72,35,40,576762
3,218,5,26,920694
4,145,8,48,322677
4,91,27,38,720013
2,278,24,9,948590
4,245,10,28,991522
1,119,23,14,919332
3,89,39,20,472613
4,102,3,7,405256
3,271,21,26,581968
3,85,3,25,497546
2,204,28,45,487172
4,193,4,34,365426
4,118,26,13,125926
2,186,18,31,769721
4,94,32,19,951077
3,84,31,15,522456
4,152,12,29,267455
2,78,25,12,160275
3,115,2,33,908976
2,159,13,33,649946
4,264,26,5,322817
1,184,27,19,134267
2,141,5,24,423465
1,100,33,10,934524
3,298,6,37,420213
4,244,9,30,270618
2,94,32,44,151053
3,203,6,9,636566
2,222,3,10,399819
4,178,24,24,729845
4,51,17,34,397328
1,289,23,46,579263
2,59,6,32,647577
1,221,39,30,750870
3,151,15,36,492368
3,146,36,5,854782
4,140,35,8,397141
2,78,38,45,168256
3,145,31,43,509112
3,142,6,20,428527
1,153,28,41,246622
4,179,23,44,486859
4,105,22,21,985880
4,130,37,42,715322
1,83,2,30,608212
3,181,9,28,999121
1,77,32,29,677428
3,68,39,46,583342
4,71,20,5,589210
3,196,7,19,612083
1,267,10,27,216038
3,242,18,43,437793
2,232,5,25,753564
2,251,35,21,319753
1,273,35,14,257894
2,206,32,5,115955
1,294,31,26,876498
1,175,7,44,998302
2,170,12,45,595879
2,73,21,42,890325
1,202,13,20,315318
1,270,30,5,355971
1,91,15,7,900343
3,119,13,25,667884
3,173,31,32,689247
4,196,31,35,483816
2,274,10,46,793433
1,68,6,20,245341
4,239,25,40,771578
2,219,7,35,115358
2,162,7,47,135476
1,80,7,11,798510
3,58,23,21,899227
2,241,26,38,435694
4,65,35,31,223206
2,202,5,34,398720
4,260,14,12,271956
4,279,6,34,588288
3,92,12,11,373915
1,292,14,48,179626
4,227,13,6,862285
3,113,22,24,290388
2,238,10,26,822288
1,70,29,17,897866
2,55,23,6,253464
1,264,10,41,601887
4,170,11,33,350632
4,103,35,26,760961
4,175,18,20,958035
1,140,36,33,729714
3,89,1,16,437069
2,51,13,40,527188
2,73,10,41,100628
3,79,10,27,412899
1,284,17,17,723798
1,275,37,13,932650
2,286,36,16,193099
1,103,25,11,100227
4,215,24,28,335710
1,127,37,21,951207
1,256,8,18,361261
2,96,1,37,806386
1,164,6,35,991441
3,53,30,7,837093
2,117,6,27,294653
4,278,24,19,877460
4,79,11,26,267062
1,260,27,45,761615
3,126,35,13,209059
1,201,23,25,836461
2,127,35,18,664137
1,183,16,33,520516
1,227,4,25,682596
3,136,11,7,226635
1,101,11,49,952095
3,186,22,32,663482
1,159,37,30,621927
2,187,24,31,915592
3,151,20,49,656661
4,150,33,17,574200
1,149,10,10,760120
1,226,14,12,317989
3,115,39,8,900395
2,202,31,7,428169
1,142,32,14,347484
1,154,2,37,990378
1,121,4,11,714508
4,218,13,36,516687
2,111,36,23,171134
3,116,17,31,727032
2,214,18,41,180796
4,149,39,23,505575
3,290,27,33,598376
4,269,39,40,744330
1,118,1,19,749015
4,101,36,32,638195
4,166,35,23,166329
1,135,2,18,524464
4,149,6,48,153885
1,248,15,19,780896
2,187,18,39,555381
3,94,30,21,722450
1,151,13,17,417827
4,75,21,15,801004
1,258,30,18,641043
1,115,39,10,421430
2,107,10,14,566232
1,266,30,22,912592
3,256,32,36,411480
1,281,21,36,201016
2,81,34,47,102315
3,60,8,35,399122
2,60,6,42,349082
1,73,12,9,361096
4,160,12,26,738769
3,95,5,8,478280
4,284,32,5,777058
1,269,35,6,632458
3,142,6,20,616695
1,226,7,31,418559
1,194,20,17,634062
4,110,14,47,178763
3,75,31,10,832537
1,141,3,14,435705
1,183,20,12,154690
3,100,24,18,975151
4,187,5,37,554782
3,221,8,12,242881
2,221,5,8,981931
1,180,31,31,859949
1,283,10,17,906242
4,107,38,7,282413
4,284,13,42,415735
1,90,1,18,799110
1,183,8,30,448321
4,285,2,17,686132
4,181,13,12,508726
2,120,11,25,290535
2,220,30,32,156647
1,229,33,5,589417
3,92,17,9,885610
1,115,10,26,968882
1,278,21,20,736872
1,297,20,43,749055
3,246,35,14,634302
3,248,37,6,216367
2,160,4,46,987932
3,126,4,35,712810
1,253,37,43,674670
2,166,12,46,465472
3,224,29,40,761760
2,285,31,26,790326
3,296,21,43,975720
4,68,20,31,974600
2,70,2,33,211754
3,156,14,42,917925
2,110,17,37,803693
2,135,28,39,675223
4,98,4,21,419012
1,192,24,30,987951
1,120,37,7,330503
4,176,27,37,914943
3,108,22,31,342404
3,135,37,48,211156
3,213,16,31,595028
2,129,19,20,393502
2,161,12,42,140844
2,115,11,36,391994
3,157,33,36,767517
1,97,22,23,901313
4,154,27,37,201021
4,117,14,37,580500
4,237,10,6,398464
1,265,37,12,307397
2,83,9,29,982491
1,253,27,15,933952
2,253,3,5,782421
3,66,26,6,716366
4,114,16,38,812007
2,174,7,42,464540
4,122,34,39,996635
2,277,16,44,712829
3,106,10,44,349203
2,223,25,24,792356
3,262,31,14,929658
3,161,23,45,268432
2,92,12,13,553291
3,226,36,34,670579
3,71,9,39,926559
4,194,39,18,286396
4,276,30,17,223615
1,258,6,46,632998
1,262,28,15,317133
4,184,36,8,959316
3,59,20,25,255453
3,85,24,11,518577
2,103,3,43,822885
3,172,37,24,590159
1,299,5,29,664431
3,122,21,36,408192
1,117,24,17,869105
1,205,15,17,158430
1,60,31,43,447756
3,158,32,16,273134
4,137,27,44,132316
1,53,18,34,711236
2,97,23,41,986959
2,295,22,48,565782
4,154,3,18,414134
4,147,1,25,325642
3,215,8,28,897905
3,168,6,43,808849
2,75,30,20,505804
4,209,34,36,951381
3,162,14,6,826825
3,299,18,28,991329
2,119,29,42,344756
3,132,11,41,502232
4,244,24,17,646567
4,159,12,13,635704
3,212,14,41,752808
3,224,16,22,826914
1,282,28,29,372424
3,172,10,42,744973
3,275,20,33,465230
4,222,22,36,989907
4,67,2,10,992840
1,189,25,48,319672
4,170,9,36,506289
1,76,12,22,247000
2,205,22,39,124120
4,59,11,19,724279
3,193,37,20,655276
4,188,31,41,221664
2,218,21,24,677778
2,287,29,43,293270
4,241,3,30,178041
2,82,19,16,229045
3,53,1,43,835449
4,294,22,49,640157
2,221,24,28,472511
4,296,28,34,477129
4,270,16,13,571262
1,55,16,45,723849
4,134,15,13,592690
1,109,23,35,327669
3,83,3,39,367935
1,199,39,21,804162
2,56,17,15,907103
3,296,28,12,363684
3,91,14,49,436914
1,254,13,6,473657
3,62,24,27,214053
2,150,26,5,421589
3,71,7,23,960130
3,155,31,41,565666
4,221,9,43,687108
2,276,32,15,433297
1,142,25,33,816874
3,113,17,45,390930
2,88,10,6,499311
3,112,26,49,198945
4,69,2,11,396596
2,62,31,41,244805
4,114,31,19,748489
2,110,10,34,114798
4,110,6,22,609491
3,227,13,34,887883
1,173,26,31,233457
3,63,38,17,730718
1,283,27,31,394779
1,229,3,12,402794
3,95,39,14,671236
3,259,24,15,806755
1,222,3,34,565785
1,286,28,12,640723
2,188,31,40,111311
4,123,17,34,301745
4,202,6,36,558632
2,122,18,21,364534
1,79,17,27,361998
1,197,35,28,667451
3,60,32,41,457000
3,231,24,30,878925
4,159,8,17,766695
3,59,30,14,750409
4,207,39,49,108853
1,172,15,22,874334
2,240,22,47,167143
2,252,6,15,686466
3,264,22,25,526270
1,108,10,41,378348
4,256,17,9,701434
1,183,19,42,488868
2,250,20,37,413481
4,63,36,5,818591
4,114,27,34,461661
4,135,9,6,283934
1,270,16,15,250812
2,227,27,14,708929
4,113,5,22,926519
2,107,22,27,324337
2,150,4,5,639223
4,258,24,44,419871
2,243,30,45,704430
3,160,18,15,116604
3,240,34,10,924650
4,277,34,5,759118
1,183,38,17,601335
1,262,19,29,184655
4,245,36,16,935315
4,155,31,32,317504
2,257,32,32,757939
3,244,36,28,104844
2,50,17,12,291458
3,74,35,32,464170
1,113,8,8,520258
4,174,8,49,166111
2,157,32,25,700097
3,120,13,23,488898
4,155,14,6,997965
1,82,34,43,823825
1,272,15,25,572703
2,82,9,49,729948
4,123,13,38,979292
3,64,19,33,351682
2,223,14,30,666464
2,102,5,41,203428
2,70,36,22,765679
2,186,7,19,422047
3,87,2,11,133272
2,94,25,29,893465
1,156,30,16,913688
4,236,39,48,315424
4,100,29,37,645449
3,60,7,13,737222
4,236,13,21,207202
3,268,15,8,687683
3,126,32,33,361459
1,142,32,23,620440
2,99,36,38,457466
2,263,36,31,581631
1,64,28,34,848406
1,82,6,5,290588
1,193,3,42,398841
3,61,34,43,736815
4,255,2,47,409648
2,176,34,40,837410
1,156,31,38,201537
1,292,23,32,191082
